time_published,ticker_sentiment_score,ticker_sentiment_label
20220422T135600,0.247413,Somewhat-Bullish
20220422T151500,0.367883,Bullish
20220422T152311,0.104919,Neutral
20220422T153900,-0.002782,Neutral
20220422T162600,-0.10733,Neutral
20220422T173856,0.000268,Neutral
20220423T010000,-0.040192,Neutral
20220423T010000,-0.040192,Neutral
20220423T060015,0.01441,Neutral
20220423T085446,0.011544,Neutral
20220423T104500,0.150488,Somewhat-Bullish
20220423T125000,0.023908,Neutral
20220423T210809,0.267832,Somewhat-Bullish
20220423T235719,0.06966,Neutral
20220424T092100,0.156119,Somewhat-Bullish
20220424T114400,0.121794,Neutral
20220424T124500,0.047957,Neutral
20220424T125328,0.009981,Neutral
20220424T145000,-0.216744,Somewhat-Bearish
20220424T210055,0.636553,Bullish
20220425T022111,-0.042579,Neutral
20220425T100200,-0.151161,Somewhat-Bearish
20220425T114533,-0.056688,Neutral
20220425T123300,0.007443,Neutral
20220425T125522,-0.060655,Neutral
20220425T125931,-0.177753,Somewhat-Bearish
20220425T131800,0.000348,Neutral
20220425T132342,0.200479,Somewhat-Bullish
20220425T134000,0.023304,Neutral
20220425T140000,0.04399,Neutral
20220425T143540,0.071803,Neutral
20220425T143540,0.090243,Neutral
20220425T145320,-0.000331,Neutral
20220425T150000,0.169393,Somewhat-Bullish
20220425T151533,0.064785,Neutral
20220425T151543,-0.014449,Neutral
20220425T153900,0.072931,Neutral
20220425T175100,0.021483,Neutral
20220425T183000,0.20264,Somewhat-Bullish
20220425T195544,-0.139473,Neutral
20220425T202438,0.023773,Neutral
20220425T214338,0.083781,Neutral
20220425T215100,-0.365755,Bearish
20220426T005600,0.081185,Neutral
20220426T015217,0.077614,Neutral
