level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,delinquency_rate_mom,personal_savings_rate_mom,gdp_growth_mom,cpi_mom,revolving_credit_mom,consumer_sentiment_mom,housing_starts_mom,retail_sales_mom,daily_sentiment_score
628,628,2024-08-29,144.89987182617188,0.008427755381753771,145.20886124561147,141.5627014160156,140.55357157389324,141.48202416010207,0.012875510753044005,74.73403858289623,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
629,629,2024-08-30,146.45481872558594,0.010674011528369673,144.99955068530727,142.2973175048828,140.56405232747395,142.38616862655368,0.012336230161937453,83.6132909268168,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
630,630,2024-09-03,145.12913513183594,-0.009093043087856745,145.8468100817774,142.5634552001953,140.60179138183594,142.88488980933226,0.011123466785022167,77.00193207174964,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
631,631,2024-09-04,143.3050537109375,-0.012648332337056322,144.3217430750815,142.78872528076172,140.56582692464193,142.96128324598777,0.011465030902639813,68.30528954689899,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
632,632,2024-09-05,141.63047790527344,-0.01175420331926514,141.64045680425525,143.01897735595702,140.44394276936848,142.71931863858515,0.011392583880958035,61.3802546304556,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,0.0
633,633,2024-09-06,138.55047607421875,-0.02198669012136694,139.96588190161518,142.97113342285155,140.1638219197591,141.9613472632458,0.013632454316710731,48.75667444998454,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
634,634,2024-09-09,142.1388397216797,0.025569617017712834,139.80639483607956,142.97711486816405,139.9613042195638,141.99361861932468,0.014362821906227384,49.274755739778755,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
635,635,2024-09-10,137.5437469482422,-0.03286229831113569,136.30774745799613,142.52557983398438,139.61554005940755,141.1845510427642,0.017739498659439284,43.215123717618845,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
636,636,2024-09-11,136.01869201660156,-0.011149708537762303,136.2977988906449,141.93549346923828,139.113422648112,140.24530394709828,0.01788711843032017,43.55088495575222,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,50.0
637,637,2024-09-12,137.09519958496094,0.007883254396670902,138.05210282954624,141.2766311645508,138.67530517578126,139.67255769943694,0.017477178369407317,46.3423982562838,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
638,638,2024-09-13,138.5205841064453,0.010343364304393941,138.4507977063784,140.63870239257812,138.53311411539713,139.46310795525665,0.01764665734809892,42.82846448213128,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
639,639,2024-09-16,140.49417114257812,0.014147065092049809,140.47423623091552,140.04263763427736,138.7137222290039,139.6505739893151,0.018008990134745186,47.07634030407954,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,0.0
640,640,2024-09-17,144.61082458496094,0.028880164356522617,144.9397466514517,139.99080657958984,139.18701731363933,140.55243773397797,0.0206603815745852,54.37743504519275,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
641,641,2024-09-18,144.9596710205078,0.002409407101914676,148.01975013671097,140.15626831054686,139.59685414632162,141.35375287698338,0.020208876760459488,52.1753722489791,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,75.0
642,642,2024-09-19,152.55503845214844,0.05106986597686786,152.86404580677907,141.24872436523438,140.3061787923177,143.39035025428612,0.024959140243322443,60.72027648962117,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
643,643,2024-09-20,151.78753662109375,-0.00504368117337044,152.50520483600206,142.5724304199219,140.9211186726888,144.9171114118875,0.023257397747801747,57.636342421735606,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
644,644,2024-09-23,150.7608642578125,-0.006786856589743434,151.00008469476217,143.43463287353515,141.4872817993164,145.9796119293284,0.02296424146355144,58.134177867990765,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,50.0
645,645,2024-09-24,146.87347412109375,-0.02612340517401689,147.79050961726006,144.36760559082032,141.9933069864909,146.14213232783118,0.021768469534757095,54.864126433176395,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
646,646,2024-09-25,145.85678100585938,-0.006946307636322221,146.03618116856552,145.3514144897461,142.4029780069987,146.09025026929083,0.021426337193831187,55.866098556809504,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
647,647,2024-09-26,147.3020782470703,0.009860244065099118,148.28889188890258,146.37210235595703,142.79603576660156,146.3105826288871,0.021444676680703708,62.724638247061804,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,25.0
648,648,2024-09-27,148.60784912109375,0.00882551904320329,147.6110776356789,147.38082885742188,143.19407755533854,146.72826744565194,0.021425169229265077,60.07451212806315,0.0,-0.09999999999999964,0.0,-0.09999999999999964,0.0,0.1872205247277714,-0.1573837072677886,2.259036144578319,9.270998415213949,-0.11436995938670647,
649,649,2024-09-30,149.2457733154297,0.0042834810234266985,149.16603040946643,148.25598907470703,143.5319814046224,147.1859957856115,0.02128767733898626,70.78612278086462,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
650,650,2024-10-01,146.32525634765625,-0.019762505295274704,146.37509244037653,148.42743225097655,143.6605646769206,147.02949770598326,0.021045581987885136,67.44267000929139,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
651,651,2024-10-02,146.04615783691406,-0.001909205770326846,144.84006784414348,148.53608093261718,143.8270248413086,146.85070863887978,0.02106182196767881,65.56866870777475,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
652,652,2024-10-03,144.7304229736328,-0.009049861164818405,148.2988531330137,147.7536193847656,144.00710703531902,146.46520215428941,0.011520601373843354,60.84231424616279,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
653,653,2024-10-04,152.94378662109375,0.05519758602973979,151.80747096430002,147.86924438476564,144.47093607584637,147.64312660279927,0.02232916297527506,67.84797400170102,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
654,654,2024-10-07,151.50843811035156,-0.009429125679990248,151.77757150040205,147.94400177001953,144.78524983723958,148.3459105132633,0.02244371422554284,60.71206834612501,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
655,655,2024-10-08,149.0165252685547,-0.016584112858140165,149.42519489727002,148.15830688476564,145.0171641031901,148.46784046877082,0.02136338091627566,55.907135309325305,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,50.0
656,656,2024-10-09,151.30908203125,0.015267437998579896,150.58144708379746,148.7035369873047,145.33014831542968,148.98442984376703,0.02154759186868183,47.85444658096189,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
657,657,2024-10-10,150.64125061035156,-0.004423459341872223,151.50843722470373,149.0374542236328,145.56206258138022,149.28566998314602,0.021565068029861474,48.0192811796513,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
658,658,2024-10-11,155.17652893066406,0.02966217890068902,155.17653055321904,149.69432220458984,145.9046178181966,150.3567352463311,0.02321540191649818,56.8049054294861,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
659,659,2024-10-14,156.10353088378906,0.005956081440733672,157.1899934990113,150.38009796142578,146.2262415568034,151.40160718041437,0.02322109221148257,65.65247880100503,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
660,660,2024-10-15,156.22312927246094,0.0007658545348498894,158.58547512620794,151.36988525390626,146.59604136149088,152.27824756078647,0.02169591180568642,68.13107921940461,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
661,661,2024-10-16,157.55880737304688,0.00851346755172875,158.08709310787455,152.52115020751953,147.0711664835612,153.2383493448338,0.021494041359543904,68.00840589634407,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
662,662,2024-10-17,159.23336791992188,0.01057208021174778,159.18353271211325,153.97144470214843,147.65792948404948,154.32835272212253,0.02068693653657854,68.41740554505263,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
663,663,2024-10-18,158.5157012939453,-0.004517198732251505,158.06715961191105,154.52863616943358,148.3234369913737,155.0896888260903,0.013371273052960195,66.02344036832754,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
664,664,2024-10-21,156.51220703125,-0.012719643064462138,156.59195104338414,155.02901306152344,148.80254923502605,155.3483284997557,0.013761725088196501,68.1850571418921,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
665,665,2024-10-22,155.51544189453125,-0.006388975661153937,155.35595357985005,155.67890472412108,149.40160573323567,155.37871275335124,0.012443670168879071,66.48162499555146,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
666,666,2024-10-23,153.75115966796875,-0.01140958226280042,154.69808708054913,155.92311248779296,149.99268798828126,155.0827940105544,0.012681038763561012,65.45952349198629,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
667,667,2024-10-24,152.7643585205078,-0.0064388554458503205,163.74871908019634,156.1354232788086,150.5149932861328,154.66126028509137,0.012802855602014962,49.59125716490492,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
668,668,2024-10-25,160.7484588623047,0.0509441821328123,161.05745334246777,156.69261627197267,151.25592244466145,155.76802366276652,0.018516720409660493,66.21196885437783,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,83.33333333333331
669,669,2024-10-28,164.83518981933594,0.025105349237085003,164.13746556703512,157.56578216552734,152.06728973388672,157.4165993275973,0.01974517466816699,76.28353477353443,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,50.0
670,670,2024-10-29,162.46290588378906,-0.014496420910607263,163.38989297916555,158.18975982666015,152.66235911051433,158.33410961054125,0.020712981106152106,68.48368807453586,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,
671,671,2024-10-30,166.23068237304688,0.02292677230479001,166.4599262040351,159.05694732666015,153.37139282226562,159.769850112815,0.021552865250512972,73.4272408123769,-0.5,-0.10000000000000053,0.0,-0.3000000000000007,0.0,0.17986699392908978,0.07727336368710258,3.2400589101619914,-1.8854242204496052,0.843335145442925,0.0
672,672,2024-10-31,162.26353454589844,-0.024154706578809693,161.82497413248612,159.3599639892578,153.69500935872395,160.22324728246653,0.023342703665052603,60.835111758508674,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,50.0
673,673,2024-11-01,163.3699493408203,0.006795486996241302,163.12075345727104,159.84538879394532,154.08108978271486,160.79537492943996,0.023271970011164482,61.04879723810231,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,50.0
674,674,2024-11-04,160.7584228515625,-0.016114497994352786,161.84489362964084,160.27001037597657,154.41434173583986,160.78865636982584,0.02355012792968759,56.410267470283834,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,
675,675,2024-11-05,165.51300048828125,0.029146985575905525,189.6746081578579,161.26976623535157,155.03565928141276,161.6476280277268,0.024683942977417793,60.251800258966675,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,
676,676,2024-11-06,190.3524169921875,0.1398274358377601,187.471757086121,164.92989196777344,156.5188471476237,166.86668056671965,0.04799697588410705,75.1126203779592,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,52.5
677,677,2024-11-07,184.22230529785156,-0.03273397105677548,184.20236049628983,168.0756866455078,157.74952138264973,170.02224869965272,0.05035134207531169,69.07826820382247,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,
678,678,2024-11-08,184.6110382080078,0.0021079062451257687,188.23927669908562,170.46194458007812,158.9496276855469,172.67475588299,0.04923508201082468,71.3657656269543,0.0,0.0,0.0,0.3000000000000007,0.0,0.24405280184056632,0.0,0.5706134094151327,-3.104212860310418,0.3967733015281638,
