level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,business_investment_mom,software_spending_mom,corporate_earnings_mom,industrial_production_mom,m2_money_supply_mom,consumer_sentiment_mom,daily_sentiment_score
586,586,2024-07-01,142.36700439453125,0.013296456886678095,141.9093358707781,140.49850158691407,129.90761845906576,138.92280391643138,0.014174722572923733,75.02018692514739,,,,,,,,,25.0
587,587,2024-07-02,142.55604553222656,0.0013269629500527412,143.02367577325427,140.6945053100586,130.56362024943033,139.58339330112142,0.012460175904129176,76.41612113993023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
588,588,2024-07-03,143.65049743652344,0.007648023889929991,144.21760964433378,140.66863708496095,131.22227579752604,140.3228667802854,0.010176940990063393,59.38085136533956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999999999996
589,589,2024-07-05,144.0982208251953,0.0031119078666148104,144.028570662198,140.8596664428711,131.89220708211263,141.00929478845083,0.00930675043060498,61.72316690133218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
590,590,2024-07-08,144.29721069335938,0.0013799795558136186,144.39672056632168,141.21088256835938,132.56976623535155,141.6070976802524,0.008434212636748142,67.4949196594597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
591,591,2024-07-09,139.9691925048828,-0.030452790821229526,140.40696075346696,141.28948364257812,133.1199722290039,141.30929673927608,0.012884926760196572,48.492103170845056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
592,592,2024-07-10,141.3521728515625,0.009832111301010887,142.04061601405363,141.57801818847656,133.75541203816732,141.31709239605541,0.013016541403082295,43.21901666515597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
593,593,2024-07-11,142.43971252441406,0.007664384026797673,142.38982983514148,142.06883239746094,134.37470296223958,141.52120514666606,0.012724691723853598,50.69093820371979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
594,594,2024-07-12,144.44520568847656,0.013981396065283433,145.40304403923636,142.5661819458008,135.08571701049806,142.05284160881342,0.012722227903429618,59.722485680053566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
595,595,2024-07-15,142.7490234375,-0.011812228806094902,142.74902900766577,142.79242858886718,135.9607386271159,142.17942012312005,0.01350270394018776,59.42473432679317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,596,2024-07-16,142.29005432128906,-0.003220397122262021,140.16481960964677,142.78473358154298,136.81714452107747,142.19953543187805,0.012909845470932286,60.244401250463035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,597,2024-07-17,138.9475555419922,-0.02377104664540991,139.04733956148837,142.42388458251952,137.4928192138672,141.6082663609897,0.014898075777550698,53.36061964208629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
598,598,2024-07-18,137.72032165527344,-0.008871589634989746,138.03960992183087,141.83086700439452,138.10138575236002,140.90136732358673,0.014551780623440562,45.69776760246097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
599,599,2024-07-19,138.24913024902344,0.0038323751945941076,139.42650178871835,141.24595794677734,138.6426773071289,140.41914240093885,0.014593814623533482,44.36937732606095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,600,2024-07-22,139.85552978515625,0.011552610460477519,140.9829884449443,140.80178985595703,139.2086619059245,140.31666737988746,0.015356255885216975,43.591323023921184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
601,601,2024-07-23,142.78892517089844,0.020757532375483823,141.38208297014592,141.0837631225586,139.79216715494792,140.7661687964349,0.01367806137986875,50.52124744191892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,602,2024-07-24,138.4586639404297,-0.030795666295323196,139.83556238695175,140.7944122314453,140.27842458089194,140.3466224589794,0.016774685583188138,39.84958682616867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
603,603,2024-07-25,137.51080322265625,-0.0068693428646908195,138.55843482167563,140.30152130126953,140.75364888509114,139.83101896146607,0.016464486072243458,37.36814785815065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333331
604,604,2024-07-26,138.6981201171875,0.008597290727506366,138.95754773349054,139.72681274414063,140.72122904459636,139.62503735341542,0.015907116199515355,39.65543488434244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
605,605,2024-07-29,137.99969482421875,-0.00504829990374914,138.7579969119701,139.2518798828125,140.6831059773763,139.3295205299251,0.01568308483577573,45.79766352006115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
606,606,2024-07-30,135.36561584472656,-0.01927209052416635,139.37659776068824,138.55943603515624,140.61422373453777,138.6088105871617,0.016466405011959596,37.87383609411017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
607,607,2024-07-31,139.1371307373047,0.027480615663081843,138.9774976807043,138.5783935546875,140.5655944824219,138.70486879627862,0.017885753640603786,43.96644101475342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
608,608,2024-08-01,137.2014923095703,-0.014009406750426575,132.47213720530564,138.5265106201172,140.34200490315754,138.4315276168771,0.01824348079648929,36.732437508384386,,,,,,,,,20.0
609,609,2024-08-02,132.98098754882812,-0.031244424881914624,127.60307448154002,137.99969635009765,140.0351069132487,137.4405203317773,0.02056812926288064,33.62326641336749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
610,610,2024-08-05,127.5731430053711,-0.04151629649987862,130.247122450813,136.77145767211914,139.59471003214517,135.64645172697615,0.02286089017874991,28.837852846899693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
611,611,2024-08-06,127.92236328125,0.002733672293734977,128.63076739114334,135.2848014831543,139.219349416097,134.2420720095714,0.020860232219191525,32.65306563412905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
612,612,2024-08-07,125.61754608154297,-0.018181600657801594,127.7128318765742,134.0006896972656,138.7910400390625,132.67397638629348,0.019888572114493595,31.582140817872826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
613,613,2024-08-08,128.67068481445312,0.02401436705829216,128.11192529900723,133.1166778564453,138.49567718505858,131.9461051914134,0.02259621621196277,36.46363400729118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,614,2024-08-09,131.7637176513672,0.023753991360465937,131.95330077480534,132.4232376098633,138.2387440999349,131.9129438204959,0.02418467829038841,39.02568540705156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,615,2024-08-12,132.28256225585938,0.003929957070038166,132.67168678802054,131.85152435302734,137.96527760823568,131.98014717238016,0.024354064936445492,34.752393728804776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
616,616,2024-08-13,133.9587860107422,0.012591927690961516,133.73927864976508,131.7108413696289,137.68500366210938,132.33989968844597,0.024251774242326343,42.92437800631879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
617,617,2024-08-14,135.29579162597656,0.00993124511369253,136.62278747558594,131.3267074584961,137.4429951985677,132.8773345861788,0.022532238602994564,46.559216704662404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
618,618,2024-08-15,136.62278747558594,0.009760321553174122,136.48310822306317,131.26883697509766,137.2087381998698,133.55832602061645,0.022471983923304226,46.790122349607124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
619,619,2024-08-16,137.16159057617188,0.003935971803862745,137.2214407863006,131.68689727783203,136.977517191569,134.21346503071743,0.019692532963486435,48.69728765641751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
620,620,2024-08-19,137.61056518554688,0.0032679803942018853,137.51081066215502,132.6906394958496,136.75462900797527,134.83111960432277,0.012015868369985938,53.74375870574985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
621,621,2024-08-20,138.85777282714844,0.009022487792489172,138.48859932009037,133.78418045043946,136.71758168538412,135.56323837210925,0.011898398507657558,49.49130427051009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
622,622,2024-08-21,139.8854522705078,0.00737369741890918,140.3843350261096,135.21097106933593,136.66869099934897,136.34909544454536,0.007552757955340261,55.05448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
623,623,2024-08-22,137.7702178955078,-0.015236679990577753,138.41875662897687,136.1209243774414,136.5130411783854,136.60748134472033,0.00977150228266287,59.79592129730486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
624,624,2024-08-23,138.8777313232422,0.008006705616290972,139.0772697846814,136.83232574462892,136.32745869954428,137.02025406808792,0.007814538319530592,78.05847966505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
625,625,2024-08-26,138.58836364746094,-0.0020857883967405322,137.54073530085088,137.46290588378906,136.1887700398763,137.3053649007012,0.008152409607695501,76.55236727747895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
626,626,2024-08-27,138.1693115234375,-0.0030282986299185917,138.51852902959945,137.8839584350586,136.0514119466146,137.46244610483507,0.007957183860382407,84.48462703567427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,627,2024-08-28,137.57066345214844,-0.004342127121183993,138.82783765222936,138.11144561767577,136.0055155436198,137.48212198616477,0.00787434612850601,78.26362109519236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
628,628,2024-08-29,139.10720825195312,0.011107217120792018,140.01516950138034,138.3598876953125,136.05174509684244,137.7775922163081,0.008037973935940955,75.87905759218611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
629,629,2024-08-30,140.97300720214844,0.013323515535452678,140.13489257512734,138.74102935791015,136.14254099527994,138.35857675918817,0.008824573786409598,77.97044509161628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
630,630,2024-09-03,139.18702697753906,-0.012749887212114855,138.12940441281742,138.89867553710937,136.12025756835936,138.5092040716156,0.010082363364804921,66.70919088889279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
631,631,2024-09-04,140.43421936035156,0.008920642976015669,141.08276226387082,139.0563201904297,136.0417673746745,138.85920685138578,0.010073562906760843,66.51697252926196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
632,632,2024-09-05,142.29005432128906,0.013128420789369297,143.4673900114263,139.29678039550782,136.1694803873698,139.4829973004591,0.01061952787232884,67.61790013945944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
633,633,2024-09-06,141.49183654785156,-0.005625587144456939,142.17032961421478,139.6689422607422,136.30218149820965,139.84824079998498,0.009264394785662483,63.24781457064938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336
634,634,2024-09-09,139.57615661621094,-0.013631645315190968,153.88397332141616,139.73878479003906,136.33144938151042,139.7987709483897,0.01034250632971396,55.51823905729386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
635,635,2024-09-10,155.54025268554688,0.1082941799725134,156.4282655435025,141.43397369384766,136.9161346435547,142.66085853696373,0.035522870096315835,75.64417531907947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.142857142857146
636,636,2024-09-11,156.82736206054688,0.008241037794580568,158.68318262061084,143.2997787475586,137.63152618408202,145.23658645034246,0.0351865264228481,75.83689714759892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117647058823
637,637,2024-09-12,161.0179443359375,0.026370218646875075,173.31030547588364,145.6445068359375,138.3608866373698,148.10592424772338,0.034875960761907104,83.34286781013274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
638,638,2024-09-13,161.66648864746094,0.004019686842563748,164.6198448420653,147.9004348754883,139.17638651529947,150.57148141131202,0.03505209215760953,83.12064337455845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183
639,639,2024-09-16,169.94786071777344,0.049956187228491426,169.89797741663313,150.79792022705078,140.408615620931,154.09445946703227,0.03672819485838098,86.98520286671062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
640,640,2024-09-17,167.0942840576172,-0.0169334600480806,167.2439373007348,153.5886459350586,141.7259869893392,156.4580639380477,0.03714756804535848,82.26132389356434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
641,641,2024-09-18,164.16087341308594,-0.017711345832383107,166.87477096792932,155.96131134033203,142.93393732706707,157.858574751691,0.038810090546810685,78.1891310593296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
642,642,2024-09-19,167.21400451660156,0.018427573746520935,166.75504936485197,158.45370635986328,144.32048594156902,159.55956198167473,0.03880860784426544,78.86862381191645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,643,2024-09-20,167.6230926513672,0.0024435066590393685,166.85480955368928,161.06683197021485,145.6188995361328,161.02565846707336,0.038387358242984206,78.21678525038288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
644,644,2024-09-23,165.5776824951172,-0.012277497544993606,165.36816134025625,163.66698455810547,146.74603169759115,161.85329919944496,0.03826970978471771,77.78943924891271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
645,645,2024-09-24,165.4280242919922,-0.0009042636441257157,167.31379224271276,164.65576171875,147.85088043212892,162.5032492162717,0.02106279074541234,76.94127569874873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,646,2024-09-25,165.90695190429688,0.002890898819965773,167.27386727875364,165.563720703125,148.9158192952474,163.1221042504581,0.021072093581535035,76.2358642260544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
647,647,2024-09-26,167.72286987304688,0.010885932748847046,167.712884085859,166.23421325683594,149.99672190348306,163.95860709092878,0.019915746765310074,78.49557401837228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333333332
648,648,2024-09-27,168.36143493652344,0.0038000336389313674,169.11972544207956,166.9037078857422,151.05467681884767,164.75912124467325,0.019915941463898374,82.16276081803228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
649,649,2024-09-30,170.0177001953125,0.009789483534978277,169.8381054695581,166.9106918334961,152.149880472819,165.71522650842584,0.012177633726765977,73.77908369749045,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
650,650,2024-10-01,166.78497314453125,-0.01919715362141217,167.22398641634794,166.8797607421875,153.1223607381185,165.90972589680865,0.012543768213400239,65.37276810743425,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142
651,651,2024-10-02,167.333740234375,0.0032848658953748846,166.51557295496008,167.1970474243164,154.0715596516927,166.168637594548,0.010938769275987841,60.98576536635496,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
652,652,2024-10-03,166.4856414794922,-0.0050811943587585435,168.33149901301323,167.12421112060548,154.9582326253255,166.22627466453784,0.009415674643529517,58.32469658933837,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
653,653,2024-10-04,170.47666931152344,0.02368938213655432,170.03765619088844,167.4095687866211,156.04844767252604,166.99907369126248,0.012140478835065813,51.07243517300196,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
654,654,2024-10-07,169.5886688232422,-0.0052225405358680265,170.21725936420071,167.8106674194336,157.0721455891927,167.46990916980423,0.01142250972652852,55.49690439330009,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
655,655,2024-10-08,173.97879028320312,0.025557486918496367,174.16837191372815,168.66574401855468,158.25182647705077,168.6533420995131,0.013457479637081325,70.33056477670495,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333333333
656,656,2024-10-09,177.88999938964844,0.022231981445497623,177.64999389648438,169.86404876708986,159.5758494059245,170.33273433408314,0.014466369104973276,71.34875824460165,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
657,657,2024-10-10,175.41000366210938,-0.014039266573001656,175.5,170.63276214599608,160.8371607462565,171.25587421190608,0.01580295868438206,64.38042411744583,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,658,2024-10-11,175.77000427246094,0.0020502347988029072,176.5500030517578,171.37361907958984,162.05925394694012,172.07662513200697,0.015821017422850858,70.0720951588786,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
659,659,2024-10-14,176.1199951171875,0.0019892066312849773,176.94000244140625,171.98384857177734,163.23082021077474,172.81178331113068,0.0157125602798311,70.89123044695985,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
660,660,2024-10-15,174.08999633789062,-0.011593167328301473,173.5,172.71435089111327,164.39425252278645,173.0441856796325,0.014637933361327876,65.0752350603702,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,661,2024-10-16,174.77000427246094,0.0038984623895600323,177.5,173.45797729492188,165.53877868652344,173.3579708783286,0.014634552895138668,63.549692562530474,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75
662,662,2024-10-17,175.67999267578125,0.0051932684060231014,176.8000030517578,174.37741241455078,166.6517766316732,173.7801566596836,0.014254739393886348,63.92621064471901,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
663,663,2024-10-18,174.69000244140625,-0.005651128137696575,174.4499969482422,174.79874572753906,167.75838216145834,173.94558316545132,0.013033633137701417,59.12205399041452,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
664,664,2024-10-21,173.75999450683594,-0.005337983360731083,175.4499969482422,175.21587829589845,168.89784342447916,173.91183977297578,0.013041224531661995,64.96322983041793,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
665,665,2024-10-22,175.30999755859375,0.008880816307502301,174.5,175.3489990234375,169.55683492024738,174.16605027945175,0.010591296549128725,66.40635298459962,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
666,666,2024-10-23,173.10000610351562,-0.012686323997340564,173.32000732421875,174.86999969482423,170.09925638834636,173.97222406564515,0.008216281298125723,62.88328515613158,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,667,2024-10-24,174.3800048828125,0.0073673565584392985,174.77999877929688,174.76699981689453,170.5446584065755,174.04636603240283,0.007715645127707385,58.50055261617069,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
668,668,2024-10-25,173.52000427246094,-0.004943962859742348,174.0500030517578,174.54199981689453,170.9397755940755,173.95066389423158,0.007766666073257899,58.57198371601236,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
669,669,2024-10-28,172.4199981689453,-0.006359540978871454,172.2899932861328,174.1720001220703,171.02218017578124,173.6723610350886,0.00782371347843925,46.03182865200182,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
670,670,2024-10-29,173.42999267578125,0.0058406673688935025,173.97999572753906,174.1059997558594,171.23337046305338,173.62829406066908,0.007410534425153412,36.67857413057132,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
671,671,2024-10-30,174.55999755859375,0.006494490567765234,170.52000427246094,174.08499908447266,171.58000793457032,173.79769469665538,0.007619585734794004,47.23844385969435,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
672,672,2024-10-31,167.83999633789062,-0.03925738526976607,170.14999389648438,173.3009994506836,171.6008743286133,172.7144768132436,0.014253342766929057,31.770083912875407,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,83.33333333333331
673,673,2024-11-01,170.02000427246094,0.012904979489442667,170.30999755859375,172.83399963378906,171.68077138264974,172.22457271491947,0.015268044795686914,37.06533000202545,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,0.0
674,674,2024-11-04,169.58999633789062,-0.0025323645569696207,170.47000122070312,172.41699981689453,171.81451517740885,171.74555882818694,0.015240133740392807,39.763426408660436,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,50.0
675,675,2024-11-05,171.77999877929688,0.012830843470468473,178.52000427246094,172.06399993896486,172.026247660319,171.75182063747965,0.015612483236998978,43.63557940836966,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,33.33333333333333
676,676,2024-11-06,181.24000549316406,0.05360756887584319,181.0800018310547,172.87799987792968,172.53734944661457,173.476945156695,0.02294144066061812,58.67666773821005,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,33.33333333333333
677,677,2024-11-07,186.3699951171875,0.027911768785289393,186.25999450683594,174.07699890136718,173.15892028808594,175.8211360586027,0.024107525001072667,66.14149417948002,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,0.0
678,678,2024-11-08,189.25,0.015334973424547498,191.0500030517578,175.6499984741211,173.85520579020184,178.26274768431128,0.023875724589767996,70.31208669132563,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,50.0
679,679,2024-11-11,189.1300048828125,-0.0006342571999665375,188.5399932861328,177.3209991455078,174.49228261311848,180.2386126294933,0.02354138013770164,68.82834159053905,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,7.142857142857142
680,680,2024-11-12,189.5800018310547,0.0023764735657842476,189.0,178.93600006103514,175.25211690266926,181.93704702977718,0.023622474825985233,73.58326757150861,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,
681,681,2024-11-13,189.6300048828125,0.0002637222180972515,188.66000366210938,180.44300079345703,175.99532572428384,183.33576663941994,0.023774764035023405,72.61938602764776,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,50.0
682,682,2024-11-14,187.0500030517578,-0.01369885379211986,184.52000427246094,182.36400146484374,176.68080444335936,184.0110823507541,0.018988492089738285,69.09397392355191,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,16.666666666666664
683,683,2024-11-15,183.74000549316406,-0.017854232369635813,184.3000030517578,183.73600158691406,177.12291564941407,183.9617956493741,0.021000876159561716,65.03719835120822,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,0.0
684,684,2024-11-18,185.72999572753906,0.010772238455920296,184.88999938964844,185.3500015258789,177.66095987955728,184.2832865726768,0.020695559769071087,65.92439117961628,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,16.666666666666664
685,685,2024-11-19,188.89999389648438,0.016923759000996463,190.89999389648438,187.06200103759767,178.15833333333333,185.12268790427817,0.020817850340295603,67.63403227537572,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,0.0
686,686,2024-11-20,190.75,0.009745927967932293,191.94000244140625,188.01300048828125,178.58700002034504,186.14583555804577,0.013994730191728246,82.00614444301382,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,
687,687,2024-11-21,192.42999267578125,0.008768743006170256,191.94000244140625,188.61900024414064,179.15433298746746,187.2884095794522,0.011641169372373295,81.7511939172376,0.0,0.0,0.0,0.0,0.0,-0.2625068625261684,0.0,0.5706134094151327,
